DATE,Station_name,LATITUDE,LONGITUDE,ELEVATION,temperature,dew_point_temperature,dew_point_depression,relative_humidity,wind_speed,wind_direction,station_level_pressure,month,hour,fog,visibility
1958-06-13 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,13.9,12.8,1.0999999999999996,93.0,0.0,999.0,,6,12,0,10.0
1958-06-13 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,13.9,12.2,1.700000000000001,90.0,2.1,320.0,,6,18,0,4.0
1958-06-14 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,17.2,12.2,5.0,73.0,1.0,140.0,,6,3,0,20.0
1958-06-14 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,17.2,12.8,4.399999999999999,76.0,1.0,230.0,,6,12,0,20.0
1958-06-14 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,15.0,10.0,5.0,72.0,1.0,230.0,,6,18,0,4.0
1958-06-15 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,17.2,12.2,5.0,73.0,1.0,320.0,,6,3,0,20.0
1958-06-15 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,17.2,13.9,3.299999999999999,81.0,2.1,320.0,,6,12,0,10.0
1958-06-15 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,15.0,7.8,7.2,62.0,2.6,320.0,,6,18,0,4.0
1958-06-16 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,15.0,11.1,3.9000000000000004,78.0,2.6,230.0,,6,3,0,20.0
1958-06-16 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,16.1,11.1,5.000000000000002,72.0,2.6,230.0,,6,12,0,10.0
1958-06-16 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,13.9,11.1,2.8000000000000007,83.0,9.3,270.0,,6,18,0,10.0
1958-06-17 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,15.0,12.8,2.1999999999999993,87.0,5.7,270.0,,6,3,0,20.0
1958-06-17 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,13.9,11.1,2.8000000000000007,83.0,8.2,230.0,,6,12,0,20.0
1958-06-17 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,12.2,0.6000000000000014,96.0,11.8,250.0,,6,18,0,20.0
1958-06-18 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,11.1,1.700000000000001,90.0,8.2,250.0,,6,3,0,20.0
1958-06-18 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,15.0,11.1,3.9000000000000004,78.0,5.7,320.0,,6,12,0,20.0
1958-06-18 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,8.9,3.9000000000000004,77.0,9.3,290.0,,6,18,0,4.0
1958-06-19 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,16.1,11.1,5.000000000000002,72.0,3.6,320.0,,6,3,0,20.0
1958-06-19 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,15.0,12.2,2.8000000000000007,83.0,2.1,270.0,,6,12,0,10.0
1958-06-19 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,12.2,0.6000000000000014,96.0,3.6,320.0,,6,18,0,2.0
1958-06-20 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,16.1,13.9,2.200000000000001,87.0,2.6,320.0,,6,12,0,10.0
1958-06-20 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,10.0,2.8000000000000007,83.0,1.0,320.0,,6,18,0,2.0
1958-06-21 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,13.9,8.9,5.0,72.0,5.7,230.0,,6,3,0,20.0
1958-06-21 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,16.1,10.0,6.100000000000001,67.0,5.7,270.0,,6,12,0,20.0
1958-06-21 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,7.2,5.6000000000000005,69.0,9.3,270.0,,6,18,0,4.0
1958-06-22 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,15.0,11.1,3.9000000000000004,78.0,5.7,270.0,,6,3,0,20.0
1958-06-22 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,15.0,7.2,7.8,60.0,5.7,230.0,,6,12,0,10.0
1958-06-22 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,8.9,3.9000000000000004,77.0,6.7,320.0,,6,18,0,10.0
1958-06-23 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,13.9,10.0,3.9000000000000004,78.0,4.6,230.0,,6,3,0,20.0
1958-06-23 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,6.1,6.700000000000001,64.0,9.3,290.0,,6,12,0,20.0
1958-06-23 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,13.9,6.1,7.800000000000001,60.0,17.5,320.0,,6,18,0,1.0
1958-06-24 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,13.9,7.8,6.1000000000000005,67.0,9.3,290.0,,6,3,0,20.0
1958-06-24 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,13.9,8.9,5.0,72.0,10.3,320.0,,6,12,0,20.0
1958-06-24 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.2,10.0,2.1999999999999993,87.0,13.9,290.0,,6,18,0,2.0
1958-06-25 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,10.0,2.8000000000000007,83.0,9.3,320.0,,6,3,0,20.0
1958-06-25 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,13.9,8.9,5.0,72.0,11.8,320.0,,6,12,0,20.0
1958-06-25 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,11.1,1.700000000000001,90.0,14.9,340.0,,6,18,0,10.0
1958-06-26 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,15.0,11.1,3.9000000000000004,78.0,6.7,320.0,,6,3,0,20.0
1958-06-26 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,11.1,1.700000000000001,90.0,11.3,270.0,,6,12,0,10.0
1958-06-26 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,11.1,1.700000000000001,90.0,5.7,320.0,,6,18,0,10.0
1958-06-27 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,12.2,0.6000000000000014,96.0,5.7,290.0,,6,3,0,20.0
1958-06-27 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,13.9,11.1,2.8000000000000007,83.0,5.7,290.0,,6,12,0,20.0
1958-06-27 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.2,11.1,1.0999999999999996,93.0,11.3,320.0,,6,18,0,2.0
1958-06-28 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,13.9,11.1,2.8000000000000007,83.0,3.6,320.0,,6,3,0,2.0
1958-06-28 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,11.1,1.700000000000001,90.0,9.3,320.0,,6,12,0,10.0
1958-06-28 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.2,10.0,2.1999999999999993,87.0,11.3,320.0,,6,18,0,2.0
1958-06-29 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,12.2,0.6000000000000014,96.0,4.6,320.0,,6,3,0,0.0
1958-06-29 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,11.1,1.700000000000001,90.0,9.3,270.0,,6,12,0,0.5
1958-06-29 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.2,10.0,2.1999999999999993,87.0,9.3,270.0,,6,18,0,1.0
1958-06-30 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,10.0,2.8000000000000007,83.0,5.7,320.0,,6,3,0,20.0
1958-06-30 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,12.2,0.6000000000000014,96.0,4.6,320.0,,6,12,0,10.0
1958-06-30 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,11.1,1.700000000000001,90.0,6.7,320.0,,6,18,0,10.0
1958-07-01 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,12.2,0.6000000000000014,96.0,5.7,320.0,,7,3,0,2.0
1958-07-01 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,11.1,1.700000000000001,90.0,3.6,250.0,,7,12,0,2.0
1958-07-01 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.2,10.0,2.1999999999999993,87.0,4.6,290.0,,7,18,0,2.0
1958-07-02 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,12.2,0.6000000000000014,96.0,4.6,320.0,,7,3,0,20.0
1958-07-02 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,12.8,0.0,100.0,5.7,320.0,,7,12,0,4.0
1958-07-02 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.2,11.1,1.0999999999999996,93.0,17.5,320.0,,7,18,0,2.0
1958-07-03 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,12.2,0.6000000000000014,96.0,5.7,320.0,,7,3,0,20.0
1958-07-03 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,12.2,0.6000000000000014,96.0,5.7,320.0,,7,12,1,4.0
1958-07-03 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.2,11.1,1.0999999999999996,93.0,10.3,320.0,,7,18,0,4.0
1958-07-04 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.2,12.2,0.0,100.0,9.3,320.0,,7,3,0,10.0
1958-07-04 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,11.1,1.700000000000001,90.0,11.3,320.0,,7,12,0,4.0
1958-07-04 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.2,11.1,1.0999999999999996,93.0,5.7,320.0,,7,18,0,4.0
1958-07-05 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,8.9,3.9000000000000004,77.0,3.6,320.0,,7,3,0,20.0
1958-07-05 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,16.1,7.2,8.900000000000002,56.0,6.7,320.0,,7,12,0,20.0
1958-07-05 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,1.1,11.700000000000001,45.0,2.6,290.0,,7,18,0,4.0
1958-07-06 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,16.1,2.8,13.3,41.0,2.6,320.0,,7,3,0,10.0
1958-07-06 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,16.1,12.8,3.3000000000000007,81.0,2.6,320.0,,7,12,0,10.0
1958-07-06 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,7.2,5.6000000000000005,69.0,7.2,320.0,,7,18,0,10.0
1958-07-07 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,15.0,12.2,2.8000000000000007,83.0,2.6,320.0,,7,3,0,20.0
1958-07-07 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,16.1,12.8,3.3000000000000007,81.0,2.6,290.0,,7,12,0,10.0
1958-07-07 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.2,11.1,1.0999999999999996,93.0,5.7,320.0,,7,18,0,2.0
1958-07-08 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,13.9,11.1,2.8000000000000007,83.0,7.2,290.0,,7,3,0,20.0
1958-07-08 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,7.8,5.000000000000001,72.0,11.3,320.0,,7,12,0,20.0
1958-07-08 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.2,7.8,4.3999999999999995,75.0,13.9,320.0,,7,18,0,4.0
1958-07-09 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.2,10.0,2.1999999999999993,87.0,11.8,320.0,,7,3,0,20.0
1958-07-09 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,10.0,2.8000000000000007,83.0,12.9,320.0,,7,12,0,20.0
1958-07-09 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.2,12.2,0.0,100.0,6.7,320.0,,7,18,0,0.2
1958-07-10 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,11.1,1.700000000000001,90.0,9.3,90.0,,7,3,0,10.0
1958-07-10 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,12.8,0.0,100.0,11.3,320.0,,7,12,0,10.0
1958-07-10 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,12.2,0.6000000000000014,96.0,7.2,270.0,,7,18,0,2.0
1958-07-11 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,12.8,0.0,100.0,5.7,320.0,,7,3,0,2.0
1958-07-11 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,13.9,12.8,1.0999999999999996,93.0,6.7,270.0,,7,12,0,4.0
1958-07-11 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,12.8,0.0,100.0,11.8,320.0,,7,18,0,0.5
1958-07-12 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,12.8,0.0,100.0,5.7,320.0,,7,3,0,0.0
1958-07-12 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,13.9,12.2,1.700000000000001,90.0,5.7,320.0,,7,12,0,20.0
1958-07-12 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,8.9,3.9000000000000004,77.0,11.3,320.0,,7,18,0,4.0
1958-07-13 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,13.9,8.9,5.0,72.0,2.6,320.0,,7,3,0,20.0
1958-07-13 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,13.9,10.0,3.9000000000000004,78.0,11.3,320.0,,7,12,0,10.0
1958-07-13 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,8.9,3.9000000000000004,77.0,4.6,320.0,,7,18,0,10.0
1958-07-14 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,13.9,12.8,1.0999999999999996,93.0,9.3,60.0,,7,3,0,20.0
1958-07-14 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,12.2,0.6000000000000014,96.0,4.6,320.0,,7,12,0,2.0
1958-07-14 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,11.1,1.700000000000001,90.0,6.7,320.0,,7,18,0,20.0
1958-07-15 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,12.8,0.0,100.0,5.7,320.0,,7,3,0,4.0
1958-07-15 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,12.2,0.6000000000000014,96.0,3.6,320.0,,7,12,0,4.0
1958-07-15 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.2,12.2,0.0,100.0,14.9,320.0,,7,18,0,4.0
1958-07-16 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,12.2,0.6000000000000014,96.0,3.6,320.0,,7,3,0,4.0
1958-07-16 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,12.2,0.6000000000000014,96.0,3.6,140.0,,7,12,0,10.0
1958-07-16 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.2,12.2,0.0,100.0,14.9,320.0,,7,18,0,0.5
1958-07-17 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,8.9,3.9000000000000004,77.0,9.3,270.0,,7,3,0,20.0
1958-07-17 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,11.1,1.700000000000001,90.0,2.1,320.0,,7,12,0,10.0
1958-07-17 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.2,12.2,0.0,100.0,6.7,320.0,,7,18,0,2.0
1958-07-18 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,11.1,1.700000000000001,90.0,6.7,320.0,,7,3,0,20.0
1958-07-18 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,15.0,11.1,3.9000000000000004,78.0,5.7,320.0,,7,12,0,10.0
1958-07-18 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,11.1,10.0,1.0999999999999996,93.0,4.6,320.0,,7,18,0,20.0
1958-07-19 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,10.0,2.8000000000000007,83.0,3.6,290.0,,7,3,0,20.0
1958-07-19 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,15.0,10.0,5.0,72.0,4.6,320.0,,7,12,0,20.0
1958-07-19 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,11.1,10.0,1.0999999999999996,93.0,8.2,320.0,,7,18,0,2.0
1958-07-20 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,13.9,6.1,7.800000000000001,60.0,10.3,320.0,,7,3,0,20.0
1958-07-20 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,17.2,7.2,10.0,52.0,9.3,320.0,,7,12,0,20.0
1958-07-20 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,7.8,5.000000000000001,72.0,11.8,320.0,,7,18,0,2.0
1958-07-21 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,13.9,7.2,6.7,64.0,9.3,320.0,,7,3,0,20.0
1958-07-21 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,15.0,8.9,6.1,67.0,9.3,320.0,,7,12,0,20.0
1958-07-21 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,3.9,8.9,55.0,8.2,320.0,,7,18,0,20.0
1958-07-22 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,13.9,11.1,2.8000000000000007,83.0,4.6,320.0,,7,3,0,10.0
1958-07-22 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,10.0,2.8000000000000007,83.0,5.7,320.0,,7,12,0,4.0
1958-07-22 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.2,5.0,7.199999999999999,62.0,12.9,290.0,,7,18,0,2.0
1958-07-23 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,10.0,2.8000000000000007,83.0,7.2,320.0,,7,3,0,20.0
1958-07-23 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,15.0,11.1,3.9000000000000004,78.0,5.7,320.0,,7,12,0,20.0
1958-07-23 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.2,8.9,3.299999999999999,80.0,12.9,360.0,,7,18,0,2.0
1958-07-24 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,13.9,8.9,5.0,72.0,3.6,320.0,,7,3,0,20.0
1958-07-24 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,15.0,8.9,6.1,67.0,4.6,320.0,,7,12,0,20.0
1958-07-24 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,5.0,7.800000000000001,59.0,5.7,290.0,,7,18,0,10.0
1958-07-25 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,16.1,5.0,11.100000000000001,48.0,4.6,320.0,,7,3,0,20.0
1958-07-25 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,16.1,12.2,3.900000000000002,78.0,2.1,320.0,,7,12,0,20.0
1958-07-25 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,6.1,6.700000000000001,64.0,2.1,290.0,,7,18,0,4.0
1958-07-26 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,16.1,10.0,6.100000000000001,67.0,2.1,340.0,,7,3,0,20.0
1958-07-26 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,15.0,12.8,2.1999999999999993,87.0,2.1,320.0,,7,12,0,10.0
1958-07-26 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,11.1,1.700000000000001,90.0,11.3,320.0,,7,18,0,2.0
1958-07-27 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,11.1,1.700000000000001,90.0,3.6,320.0,,7,3,0,10.0
1958-07-27 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,13.9,11.1,2.8000000000000007,83.0,2.6,320.0,,7,12,0,20.0
1958-07-27 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.2,10.0,2.1999999999999993,87.0,3.6,320.0,,7,18,0,20.0
1958-07-28 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,13.9,8.9,5.0,72.0,2.1,320.0,,7,3,0,20.0
1958-07-28 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,17.2,10.0,7.199999999999999,63.0,2.6,340.0,,7,12,0,20.0
1958-07-28 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.2,10.0,2.1999999999999993,87.0,4.6,320.0,,7,18,0,4.0
1958-07-29 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,11.1,1.700000000000001,90.0,4.6,320.0,,7,3,0,10.0
1958-07-29 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,13.9,10.0,3.9000000000000004,78.0,8.2,290.0,,7,12,0,4.0
1958-07-29 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.2,10.0,2.1999999999999993,87.0,10.3,340.0,,7,18,0,10.0
1958-07-30 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,12.2,0.6000000000000014,96.0,9.3,320.0,,7,3,0,10.0
1958-07-30 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,15.0,11.1,3.9000000000000004,78.0,2.6,320.0,,7,12,0,10.0
1958-07-30 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,11.1,1.700000000000001,90.0,7.2,360.0,,7,18,0,1.0
1958-07-31 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,13.9,8.9,5.0,72.0,2.1,360.0,,7,3,0,10.0
1958-07-31 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,13.9,12.8,1.0999999999999996,93.0,0.0,999.0,,7,12,0,10.0
1958-07-31 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,10.0,2.8000000000000007,83.0,1.0,290.0,,7,18,0,10.0
1958-08-01 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,15.0,8.9,6.1,67.0,0.0,999.0,,8,3,0,20.0
1958-08-01 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,13.9,13.9,0.0,100.0,2.1,180.0,,8,12,0,4.0
1958-08-01 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,12.8,0.0,100.0,2.1,320.0,,8,18,0,2.0
1958-08-02 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,13.9,12.8,1.0999999999999996,93.0,0.0,999.0,,8,3,0,4.0
1958-08-02 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,13.9,13.9,0.0,100.0,0.0,999.0,,8,12,0,10.0
1958-08-02 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,12.2,0.6000000000000014,96.0,0.0,999.0,,8,18,0,20.0
1958-08-03 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,11.1,1.700000000000001,90.0,0.0,999.0,,8,3,0,10.0
1958-08-03 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,13.9,12.8,1.0999999999999996,93.0,0.0,999.0,,8,12,0,10.0
1958-08-03 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,12.2,0.6000000000000014,96.0,1.0,360.0,,8,18,0,0.2
1958-08-04 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,13.9,12.8,1.0999999999999996,93.0,0.0,999.0,,8,3,0,10.0
1958-08-04 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,16.1,15.0,1.1000000000000014,93.0,0.0,999.0,,8,12,0,4.0
1958-08-04 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,12.8,0.0,100.0,2.1,270.0,,8,18,0,1.0
1958-08-05 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,12.8,0.0,100.0,0.0,999.0,,8,3,0,10.0
1958-08-05 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,13.9,12.8,1.0999999999999996,93.0,0.0,999.0,,8,12,0,1.0
1958-08-05 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,12.8,0.0,100.0,0.0,999.0,,8,18,0,4.0
1958-08-06 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,13.9,12.8,1.0999999999999996,93.0,0.0,999.0,,8,12,0,4.0
1958-08-06 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,12.2,0.6000000000000014,96.0,0.0,999.0,,8,18,0,0.5
1958-08-07 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,13.9,12.8,1.0999999999999996,93.0,0.0,999.0,,8,3,0,10.0
1958-08-07 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,13.9,12.8,1.0999999999999996,93.0,0.0,999.0,,8,12,0,4.0
1958-08-07 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.2,12.2,0.0,100.0,1.0,290.0,,8,18,0,4.0
1958-08-08 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,13.9,13.9,0.0,100.0,1.0,140.0,,8,12,0,0.5
1958-08-08 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,12.8,0.0,100.0,0.0,999.0,,8,18,0,1.0
1958-08-09 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,12.8,0.0,100.0,0.0,999.0,,8,3,0,10.0
1958-08-09 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,12.2,0.6000000000000014,96.0,1.0,320.0,,8,12,0,2.0
1958-08-09 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.2,12.2,0.0,100.0,2.1,320.0,,8,18,0,0.05
1958-08-10 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,12.2,0.6000000000000014,96.0,0.0,999.0,,8,3,0,10.0
1958-08-10 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,13.9,12.8,1.0999999999999996,93.0,1.0,270.0,,8,12,0,2.0
1958-08-10 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,12.2,0.6000000000000014,96.0,2.6,290.0,,8,18,0,10.0
1958-08-11 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,12.2,0.6000000000000014,96.0,3.6,320.0,,8,3,0,10.0
1958-08-11 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,17.2,11.1,6.1,68.0,2.6,320.0,,8,12,0,10.0
1958-08-11 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,12.2,0.6000000000000014,96.0,0.0,999.0,,8,18,0,10.0
1958-08-12 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,13.9,12.2,1.700000000000001,90.0,2.6,320.0,,8,3,0,10.0
1958-08-12 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,13.9,13.9,0.0,100.0,3.6,340.0,,8,12,0,0.2
1958-08-12 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,11.1,1.700000000000001,90.0,4.6,360.0,,8,18,0,0.5
1958-08-13 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,13.9,12.2,1.700000000000001,90.0,2.6,320.0,,8,3,0,20.0
1958-08-13 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,15.0,12.8,2.1999999999999993,87.0,2.1,320.0,,8,12,0,4.0
1958-08-13 18:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,12.2,0.6000000000000014,96.0,2.1,320.0,,8,18,0,10.0
1958-08-14 03:00:00,KODAIKANAL,10.2333,77.4667,2343.0,12.8,12.8,0.0,100.0,2.1,320.0,,8,3,0,10.0
1958-08-14 12:00:00,KODAIKANAL,10.2333,77.4667,2343.0,13.9,12.8,1.0999999999999996,93.0,0.0,999.0,,8,12,0,4.0
